pecha id,language,url
I4D9C9663,en,https://github.com/OpenPecha/I4D9C9663
I94538B16,de,https://github.com/OpenPecha/I94538B16
I18AA8053,es,https://github.com/OpenPecha/I18AA8053
I2D0A28F0,fr,https://github.com/OpenPecha/I2D0A28F0
I95218E57,it,https://github.com/OpenPecha/I95218E57
I0299C4B8,nl,https://github.com/OpenPecha/I0299C4B8
I984953FC,zh,https://github.com/OpenPecha/I984953FC
I399789F6,bo,https://github.com/OpenPecha/I399789F6
